orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_rearth,equilibrium_temperature_K,insolation_flux_earth,stellar_temperature_K,stellar_logg_cgs,stellar_radius_sun,signal_to_noise,radius_ratio,log_orbital_period,log_planet_radius,target
-0.031276989,-0.048320803,-0.230622226,-0.023003931,-0.73326222,-0.039727258,-0.56467818,0.461067172,-0.154470889,-0.186032698,-0.058059736,0.425349021,-0.430188155,2
-0.038720284,-0.320322042,-0.230479086,-0.02340891,-0.455382018,-0.039078016,-0.357991393,0.693373103,-0.156579816,-0.187710503,-0.062111078,-0.076371734,-0.680541766,2
-0.032941957,-0.246048086,-0.22164019,-0.023349644,-0.805200749,-0.039821175,-0.83880091,0.724536094,-0.187276429,-0.135698548,-0.059223262,0.342753644,-0.63854887,2
-0.011082804,0.017982185,-0.214304264,-0.023186665,-1.03794305,-0.039989617,-0.83880091,0.724536094,-0.187276429,-0.137562776,-0.057200598,1.000549561,-0.533435613,2
-0.040925914,-0.296924779,-0.190686161,-0.021423527,0.142695167,-0.034837312,0.361909196,0.157936262,-0.082064375,0.21458985,-0.050376516,-0.3578947,0.139904071,2
-0.041375829,-0.251698665,-0.206073713,-0.022342137,0.025618737,-0.036099675,0.058885347,0.359079202,-0.118853445,-0.017506507,-0.05468007,-0.434764485,-0.140320282,2
-0.029560578,0.436167977,-0.22092449,-0.022638463,-0.572458448,-0.039417371,0.191129859,0.305252218,-0.116744517,-0.09487196,-0.057406646,0.500501978,-0.257153559,2
-0.018814578,-0.005378553,0.212252986,-0.017655251,-0.816485224,-0.039834103,0.177117196,0.7018721,-0.164078225,1.160685441,0.000749181,0.836442094,0.770751832,2
0.030866848,1.494093809,-0.17780356,-0.020741978,-0.960362283,-0.039951594,-0.131161402,-0.323673595,-0.05792887,0.066010897,-0.047603562,1.510168273,0.297868052,2
-0.041884587,-0.279908588,-0.164205258,-0.011244737,-0.252261465,-0.038179437,-0.605840379,0.676375108,-0.183058574,-0.006321141,0.086802438,-0.534716725,1.291538331,0
-0.021449462,0.365245695,-0.237385592,-0.023359522,-0.593616839,-0.039466801,0.051003224,-0.43982656,-0.039417172,-0.11836123,-0.066070795,0.769103395,-0.645393958,2
-0.035154077,-0.228473283,-0.228779298,-0.023270624,-0.501930478,-0.039225925,-0.139043525,0.356246203,-0.132912962,-0.142223345,-0.062068639,0.213049639,-0.585830925,2
-0.029789548,-0.055196032,-0.216451364,-0.022673034,-0.73326222,-0.039727733,-0.36850089,0.529059152,-0.154470889,-0.117242693,-0.054649153,0.490978975,-0.271986463,2
0.176102452,0.856717129,0.128158226,-0.019260349,-1.332749964,-0.040042754,-1.239037612,0.823691064,-0.194071862,0.272753756,-0.005607687,2.186034027,0.560060878,1
-0.037836546,-0.324683516,-0.222176965,-0.023226175,-0.535783904,-0.039322503,-0.48760853,0.639546119,-0.163609575,-0.13513928,-0.059704648,0.008635195,-0.557658451,2
-0.010885966,0.117221816,-0.214125339,-0.022994054,-0.970236198,-0.039957202,-0.48760853,0.639546119,-0.163609575,-0.149120988,-0.057193588,1.004217737,-0.424975023,2
-0.028501571,-0.424718095,-0.227687856,-0.023344706,-0.796737392,-0.039811669,-0.48760853,0.639546119,-0.163609575,-0.191811804,-0.060986892,0.542768526,-0.635148519,2
0.007632836,0.095414449,-0.213051789,-0.023532379,-1.269274791,-0.040038952,-1.810053651,1.191980955,-0.23296986,-0.18286351,-0.056768676,1.278862451,-0.775958678,2
-0.006080997,0.168764547,0.165732481,-0.018870187,-0.958951723,-0.039951118,-0.120651904,0.707538099,-0.172982586,1.458402616,-0.009326529,1.087724478,0.616696337,2
-0.007634582,0.658345293,0.029749465,-0.017472517,-0.819306343,-0.03983762,0.404822978,0.427071182,-0.122133999,0.812074849,-0.011401991,1.061913753,0.791519999,1
-0.039498146,-0.368835376,-0.225970175,-0.023270624,-0.398959642,-0.038876019,-0.370252473,0.66787611,-0.154470889,-0.123208222,-0.060808565,-0.16202627,-0.585830925,2
0.001198863,1.524473726,-0.212693939,-0.020440713,-0.654270893,-0.039594938,-0.029569591,-1.216068329,0.13398354,0.429162466,-0.056620386,1.196325449,0.358719092,2
-0.026099867,-0.565037218,-0.234683824,-0.023364461,-0.809432427,-0.039825548,-0.370252473,0.66787611,-0.154470889,-0.213996114,-0.061775746,0.629275206,-0.648838953,2
-0.032106783,-0.353838783,-0.13969253,-0.015096972,-0.563995092,-0.039396363,0.032611603,0.350580205,-0.136427841,0.109260981,0.015181988,0.385534836,1.021018516,1
-0.035071698,-0.321825999,-0.221461265,-0.023176788,-0.657092012,-0.039599311,-0.624232,0.509228158,-0.160094696,-0.137562776,-0.059436182,0.218389306,-0.527494603,0
-0.042754333,-0.521873672,-0.236562537,-0.023794133,0.038313772,-0.035984941,-0.345730312,0.690540104,-0.158220093,-0.176711559,-0.066062636,-0.753869175,-1.02714649,2
-0.039370729,-0.242851105,0.348236002,-0.017270028,-0.327021113,-0.03856366,-0.111893989,0.548890146,-0.159157394,2.8054936,0.002886781,-0.147175051,0.813910953,0
-0.041883251,-0.442486264,-0.228242523,-0.023196543,0.124357895,-0.035043302,0.206018314,0.472399169,-0.127757806,-0.113141392,-0.061662457,-0.534432272,-0.539421803,2
-0.040812297,-0.32567183,-0.22164019,-0.022954543,-0.133774475,-0.037432951,-0.116272947,0.418572185,-0.130804035,-0.07343334,-0.059275562,-0.339878063,-0.404461025,2
-0.026077109,0.067698683,-0.227168973,-0.023161971,-0.720567185,-0.039708627,-0.116272947,0.418572185,-0.130804035,-0.163475542,-0.0611806,0.63004077,-0.518666323,2
-0.035704573,-0.5548318,-0.232035734,-0.023171849,-0.482182647,-0.039166609,-0.116272947,0.418572185,-0.130804035,-0.194608145,-0.061271316,0.176158287,-0.524540828,2
0.066582907,0.837831735,-0.109275277,-0.02005549,-1.081670391,-0.040005111,-0.181081516,0.016286304,-0.099170121,0.182711555,-0.037828131,1.754036591,0.430246787,1
0.133336278,2.372619139,-0.221819115,-0.020648141,-0.997036827,-0.039971366,-0.029569591,-1.216068329,0.13398354,0.025743577,-0.057478904,2.050275157,0.317330881,2
-0.042170427,-0.506554803,-0.22414514,-0.022332259,0.313372854,-0.03246848,0.408326144,0.344914207,-0.108777458,-0.125258872,-0.055385345,-0.598702054,-0.136709358,0
-0.020090836,-0.056420682,-0.209294363,-0.022559442,-0.805200749,-0.039821745,-0.203852094,0.359079202,-0.130335384,-0.069891308,-0.0556851,0.804721121,-0.224263966,2
0.003404682,0.463754832,-0.17708786,-0.02176924,-0.963183401,-0.03995359,-0.203852094,0.359079202,-0.130335384,0.055944067,-0.048443439,1.225854429,0.045760263,2
-0.039323238,-0.288029952,-0.229656031,-0.023290379,-0.291757128,-0.038393982,-0.203852094,0.359079202,-0.130335384,-0.123394645,-0.062383638,-0.141727915,-0.598683131,2
-0.042618146,-0.505609459,-0.235202706,-0.023571889,0.169495796,-0.034503565,-0.203852094,0.359079202,-0.130335384,-0.156764322,-0.06496348,-0.714119892,-0.809108002,2
-0.02516703,-0.028726401,-0.210546839,-0.022974298,-0.863033684,-0.03987935,-0.519137023,0.704705099,-0.17227961,-0.117615538,-0.056170714,0.659917724,-0.414651201,2
-0.04183464,-0.46766679,-0.233485026,-0.023655848,-0.190196851,-0.037812326,-0.48760853,0.639546119,-0.163609575,-0.177084404,-0.064352781,-0.524172679,-0.884557609,2
-0.03931385,-0.411547735,-0.225021873,-0.023636093,-0.772757883,-0.039782011,-1.390549537,1.019168006,-0.214458162,-0.116869847,-0.060620309,-0.140656657,-0.8661432,2
-0.03643627,-0.296559533,-0.226453273,-0.023675603,-0.879960397,-0.039894369,-1.390549537,1.019168006,-0.214458162,-0.137376353,-0.061210441,0.123527474,-0.903413124,2
-0.032733578,-0.377364956,0.518214772,-0.013160977,-0.578100686,-0.039431059,0.188502485,0.66787611,-0.158454419,0.339306687,0.045846254,0.353702313,1.168529028,1
-0.025613868,-0.370382302,-0.238298109,-0.023300257,-0.551300057,-0.039365184,0.008965234,-0.369001581,-0.051836413,-0.199455137,-0.065365058,0.645425166,-0.605188789,0
-0.013390308,0.035385108,-0.109275277,-0.020312305,-0.899708229,-0.039910339,-0.447322123,0.313751216,-0.130101059,0.228198712,-0.035132797,0.95587833,0.383290935,2
-0.03851406,-0.288008467,-0.234147049,-0.023517562,-0.406012439,-0.038900258,-0.447322123,0.313751216,-0.130101059,-0.1795079,-0.064475203,-0.055486415,-0.763878951,2
-0.040779053,-0.459459485,-0.234129156,-0.023324951,0.058061603,-0.035769921,0.082531717,0.024785302,-0.085110604,-0.159933509,-0.064537822,-0.334702193,-0.621692121,2
-0.040540758,-0.425448588,-0.228689836,-0.023329889,-0.33407391,-0.038591987,-0.590076132,0.452568175,-0.152830612,-0.120598303,-0.061519941,-0.298794754,-0.625034717,2
-0.034375248,-0.212466891,-0.235882622,-0.02372499,-0.657092012,-0.039602067,-0.590076132,0.452568175,-0.152830612,-0.193116763,-0.065558059,0.261812955,-0.952627906,2
-0.040897321,-0.248261051,-0.201779513,-0.023196543,-0.758652289,-0.03976338,-1.596360532,1.163650963,-0.226877402,0.06023179,-0.052073812,-0.353311969,-0.539421803,2
-0.038297255,-0.470975494,0.121001225,0.266234703,-0.394727964,-0.038855201,-0.041830672,0.650878115,-0.153767913,0.124547648,2.912302934,-0.034250117,3.722902252,0
-0.039273941,-0.397840247,-0.216988139,-0.023339767,-0.702229913,-0.039679349,-1.225024949,0.863353052,-0.199695669,-0.07138269,-0.057904933,-0.136122925,-0.631762793,2
-0.033576938,-0.3232655,-0.21985094,-0.023413848,-0.889834313,-0.039902354,-1.225024949,0.863353052,-0.199695669,-0.126563832,-0.058901305,0.308168772,-0.684144427,2
-0.025340119,-0.401234891,-0.234361759,-0.023789194,-1.008321302,-0.039976689,-1.225024949,0.863353052,-0.199695669,-0.206166357,-0.06394959,0.654343236,-1.021583356,2
-0.036599847,0.177766799,-0.235041674,0.006949664,0.375437468,-0.031443571,0.473134713,-1.519199239,0.215294415,-0.090770659,0.037961914,0.111135989,1.971983548,0
-0.022764012,0.178776599,-0.220745565,-0.02292985,-0.910992704,-0.039918704,-0.648754161,0.650878115,-0.179075044,-0.134580011,-0.05495359,0.732615337,-0.391906052,2
-0.038780792,-0.098166212,-0.236866709,-0.023236053,0.017155381,-0.036183801,0.249807888,-0.349170587,-0.042932052,0.000203656,-0.065179214,-0.082633148,-0.563832445,2
-0.035138761,-0.259089536,-0.21985094,-0.022910095,-0.582332364,-0.039440185,-0.471844284,0.342081207,-0.139942721,-0.11370066,-0.058229876,0.214045769,-0.382004285,2
-0.04113232,-0.658561814,-0.236866709,-0.023611399,-0.198660207,-0.037865177,-0.471844284,0.342081207,-0.139942721,-0.205979935,-0.064953592,-0.39200217,-0.843714899,2
-0.040721825,0.165670694,-0.232393584,-0.023176788,0.008692024,-0.036262223,0.304106959,0.342081207,-0.122836975,-0.149866679,-0.06174354,-0.325890666,-0.527494603,2
-0.037412958,0.528983566,-0.213767489,-0.022179158,-0.359463979,-0.038709288,0.132451831,0.523393153,-0.13103836,-0.121343994,-0.052131427,0.045648261,-0.08275989,0
0.167575016,0.712681085,-0.186034111,-0.022253239,-1.265043113,-0.040038571,-0.519137023,0.704705099,-0.17227961,-0.146697492,-0.047985585,2.161195294,-0.108403203,2
-0.043017116,-0.439392411,0.203306735,-0.013832649,-0.033624758,-0.036650438,-0.394774634,0.908681039,-0.206725428,-0.000169189,0.077094386,-0.838459005,1.120420395,0
-0.042331705,-0.457235779,0.428752262,-0.018544228,-0.28752545,-0.038374781,-0.735457517,0.93701103,-0.198289717,1.651909458,0.005842605,-0.637889557,0.661075199,1
-0.036011553,-0.288545594,-0.187823361,-0.022435973,-0.630291383,-0.03954817,-0.492863279,0.738701089,-0.165484177,0.092669354,-0.050928112,0.154609197,-0.175476353,2
-0.034060794,-0.078464384,-0.233145069,-0.022944666,-0.290346568,-0.038383811,-0.013805345,-0.493653544,-0.017390595,0.030776992,-0.064054711,0.280480972,-0.399414981,2
-0.025677297,-0.301758925,-0.217524914,-0.02304838,-0.85033865,-0.039868228,-0.492863279,0.738701089,-0.165484177,-0.135698548,-0.057621071,0.64334068,-0.454084159,2
-0.041725747,-0.489710492,-0.232984036,-0.023631154,-0.229692514,-0.0380513,-0.492863279,0.738701089,-0.165484177,-0.156391476,-0.063990178,-0.50177819,-0.861606126,2
-0.037349137,-0.414426737,-0.21841954,-0.023641031,-0.958951723,-0.039951404,-1.704958675,1.254306936,-0.237890691,-0.143528304,-0.057994536,0.051041415,-0.870706575,2
-0.033547477,0.017509513,-0.228636158,-0.023853398,-1.040764168,-0.039990947,-1.704958675,1.254306936,-0.237890691,-0.17615229,-0.06184138,0.309816018,-1.097164182,2
-0.025191959,-0.345395142,-0.228493018,-0.023848459,-1.135271648,-0.040019465,-1.704958675,1.254306936,-0.237890691,-0.200014406,-0.061751918,0.659117874,-1.091085541,2
-0.037910557,-0.368835376,-0.231105323,-0.023280502,-0.321378875,-0.038542557,0.165731907,0.512061157,-0.132678637,-0.139986272,-0.062172455,0.00193931,-0.592230799,2
-0.043912222,-0.697020126,-0.209652213,-0.022445851,0.687171095,-0.024501714,-0.164441478,0.461067172,-0.162906599,0.040843822,-0.051347208,-1.261647077,-0.179269999,0
-0.036530733,-0.46641206,0.045852717,-0.019299859,-0.511804394,-0.039254537,-0.287052284,0.463900171,-0.150487359,0.489749868,-0.020960452,0.116401313,0.554091711,2
-0.03726665,-0.008270447,-0.118579378,-0.020070306,-0.207123564,-0.037923923,0.485395794,0.29958622,-0.095889567,0.578673533,-0.038407958,0.057944374,0.427612606,2
-0.035480638,0.237001192,-0.225469185,-0.022752054,-0.362285098,-0.038722216,0.353151282,0.378910196,-0.113463963,-0.099905375,-0.058596189,0.19142632,-0.306978007,2
-0.028132371,0.681499774,-0.079931573,-0.017991087,-0.312915519,-0.038495694,1.018752799,-0.080035667,-0.027700908,1.473130015,-0.032903697,0.556862657,0.731092892,2
-0.032928357,-0.436706775,-0.126452079,-0.022085321,-0.988573471,-0.039967373,-1.497396096,1.089992985,-0.221253596,0.158476594,-0.035531931,0.343474001,-0.051433406,1
0.033724812,0.547761534,-0.099792251,-0.02212977,-1.279148707,-0.040039617,-1.488638181,1.160817964,-0.228752005,0.105532525,-0.033895826,1.533550624,-0.066116984,1
-0.040161107,-0.001010635,-0.118221528,-0.02105312,-0.190196851,-0.037818504,0.17974457,0.642379118,-0.154236563,0.570284508,-0.037995404,-0.245499366,0.229657229,2
-0.042779024,-0.556980309,-0.229262396,-0.023576828,-0.284704331,-0.038361187,-1.015710787,0.90584804,-0.19664944,-0.154527248,-0.061340617,-0.761351788,-0.813351571,2
-0.018677355,-0.062500962,-0.225343938,-0.023552134,-1.033711371,-0.039988096,-1.015710787,0.90584804,-0.19664944,-0.186591966,-0.061015176,0.83975968,-0.792358857,2
-0.032967286,-0.100594027,-0.237707657,-0.023221237,-0.176091257,-0.037723257,0.183247736,-0.884607428,0.032989341,-0.12171684,-0.066736122,0.341409723,-0.554589519,2
-0.040720893,-0.08106408,-0.01140329,-0.019082554,-0.044909233,-0.036746446,-0.052340169,0.089944282,-0.119556421,-0.073992609,-0.02616001,-0.325748109,0.586375755,0
-0.029645103,-0.043722994,-0.195874987,-0.022445851,-0.75442061,-0.039759007,-0.410538881,0.645212117,-0.15189331,-0.003151954,-0.052584521,0.497003225,-0.179269999,2
-0.038943165,-0.271228612,-0.21841954,-0.023028625,-0.442686983,-0.039033719,-0.410538881,0.645212117,-0.15189331,-0.073246918,-0.058512279,-0.099749417,-0.44337406,2
-0.042927669,-0.464744817,0.013646213,-0.018010842,0.513672289,-0.028798502,0.170986656,0.160769261,-0.094952266,1.764695238,-0.022302716,-0.808375628,0.728696603,2
-0.035701668,-0.384412066,-0.208220813,-0.023389155,-0.949077807,-0.039944845,-1.535930921,1.115489977,-0.228752005,-0.125818141,-0.054960579,0.176358783,-0.666293773,2
-0.04000898,-0.44858803,-0.223608365,-0.023670664,-0.795326833,-0.039810243,-1.535930921,1.115489977,-0.228752005,-0.156764322,-0.05966917,-0.225345805,-0.898656735,2
-0.024979682,0.487366946,-0.235667912,-0.023265685,-0.510393835,-0.03925121,0.249807888,-0.349170587,-0.042932052,-0.019743581,-0.065372978,0.665896415,-0.582650395,2
-0.026039921,-0.018671379,-0.216630289,-0.023379277,-1.087312629,-0.040007012,-1.535930921,1.115489977,-0.228752005,-0.165153347,-0.054795365,0.63128975,-0.659265332,2
-0.038188994,-0.443560519,-0.227759426,-0.023917602,-0.992805149,-0.039969369,-1.838078978,1.469614872,-0.251715883,-0.151171638,-0.06151466,-0.023907562,-1.180780196,2
-0.041753433,-0.520627537,-0.233109284,-0.024041071,-0.816485224,-0.039834578,-1.838078978,1.469614872,-0.251715883,-0.163475542,-0.064072257,-0.507397104,-1.371852964,2
-0.030460582,-0.380179503,-0.228689836,-0.023942296,-1.129629411,-0.040018324,-1.838078978,1.469614872,-0.251715883,-0.176338713,-0.06202618,0.462212903,-1.215463344,2
-0.031919484,-0.256296474,-0.21877739,-0.022238423,-0.422939152,-0.038964232,0.247180514,-0.026208683,-0.080424098,-0.147816028,-0.056592607,0.394743649,-0.103207276,2
-0.041016587,-0.356137687,-0.232572509,-0.023082951,0.069346078,-0.035662696,0.365412362,0.381743196,-0.113932614,-0.16608546,-0.06138655,-0.372651293,-0.473184787,2
0.0535928,0.935051767,-0.229960203,-0.022796503,-1.032300812,-0.03998762,0.365412362,0.381743196,-0.113932614,-0.205234244,-0.058945389,1.67581456,-0.327366545,2
-0.034692397,-0.266759713,-0.212157164,-0.023334828,-0.894065991,-0.039906156,-1.277572437,0.979506018,-0.209537331,-0.11370066,-0.056733901,0.2424084,-0.628391567,2
-0.038605996,-0.499722544,-0.235739482,-0.023907725,-0.769936764,-0.039778779,-1.277572437,0.979506018,-0.209537331,-0.207471317,-0.064986761,-0.064711954,-1.167323798,2
-0.041027169,-0.217161383,0.07805922,-0.019280104,-0.164806782,-0.037655005,-0.004171639,0.693373103,-0.161969298,2.877639215,-0.017513551,-0.374396322,0.557081952,2
-0.041210317,-0.231244859,-0.231803131,-0.02356695,-0.173270138,-0.03770434,0.001958902,0.775530078,-0.175091514,-0.144273996,-0.062727751,-0.405386161,-0.804887187,1
-0.005395395,0.180925108,-0.226184885,-0.023576828,-1.105649901,-0.040012335,-1.015710787,0.90584804,-0.19664944,-0.193676031,-0.061340617,1.098787512,-0.813351571,2
-0.040526079,-0.425212252,-0.231910486,-0.023690419,-0.571047889,-0.039413664,-1.015710787,0.90584804,-0.19664944,-0.181558551,-0.062837643,-0.296648243,-0.917857201,2
-0.035300915,-0.389439577,-0.230872721,-0.023626215,-0.809432427,-0.039825833,-1.015710787,0.90584804,-0.19664944,-0.194048877,-0.061991498,0.203418262,-0.857095053,2
-0.039423586,-0.212982533,-0.211978239,-0.022352014,-0.257903702,-0.038213373,0.17974457,0.642379118,-0.154236563,-0.011354556,-0.05136703,-0.153293481,-0.143947847,0
-0.038148658,-0.355084918,-0.226703768,-0.023270624,-0.494877681,-0.039206818,-0.552417099,0.446902176,-0.151658985,-0.145019687,-0.060988613,-0.020097029,-0.585830925,2
-0.028326092,-0.462703734,-0.228564588,-0.023290379,-0.781221239,-0.039793703,-0.552417099,0.446902176,-0.151658985,-0.18957473,-0.061189314,0.549506668,-0.598683131,2
-0.040965535,-0.366514986,-0.239085379,-0.023957112,-0.274830415,-0.03830824,-0.552417099,0.446902176,-0.151658985,-0.209894813,-0.067962979,-0.364300356,-1.237031272,2
-0.029387975,-0.017919401,-0.22478927,-0.023147155,-0.674018725,-0.039631345,-0.116272947,0.429904181,-0.145097877,-0.129733019,-0.060175495,0.507586817,-0.509935954,2
-0.016637477,0.200046838,-0.223966215,-0.022939727,-0.841875293,-0.039859673,-0.116272947,0.429904181,-0.145097877,-0.150425947,-0.058136269,0.887125008,-0.396904038,2
-0.040363718,-0.351905125,-0.237725549,-0.023818827,-0.201481326,-0.037885425,-0.116272947,0.429904181,-0.145097877,-0.194421723,-0.066778703,-0.27338094,-1.055567632,2
-0.015151774,0.12420447,-0.235721589,-0.022964421,-0.549889498,-0.039361382,0.183247736,-0.884607428,0.032989341,-0.116310579,-0.065391449,0.919514201,-0.409539624,2
0.04843939,0.044494786,-0.225165013,-0.023186665,-1.090133747,-0.040007773,-0.116272947,0.429904181,-0.145097877,-0.191625381,-0.060563919,1.641881136,-0.533435613,2
-0.040441034,-0.231988243,-0.100686876,-0.01925541,0.04113489,-0.035948344,-0.087371828,-0.255681615,-0.064489978,0.946858517,-0.036547438,-0.28435394,0.560803851,2
-0.029521037,-0.085081792,-0.167962684,0.242385419,-0.980110114,-0.039962715,-1.289833517,0.90584804,-0.209303006,-0.132342938,3.764605019,0.502132063,3.655523824,0
